Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite,Numero_SIRET,Code_Postal,Commune,Departement,Region,Coordonnees_X,Coordonnees_Y,Code_APE,Libelle_APE,code_eprtr,libelle_eprtr,sirene_adresse,sirene_code_postal,Adresse,latitude,longitude,geocode_src,geocode_qualite
065.06043,CGECP,2019,Air,Dioxyde de carbone (CO2) d'origine biomasse,78500700,kg/an,38933671000014,95310,SAINT-OUEN-L'AUMONE,VAL-D'OISE,ILE-DE-FRANCE,2.158256,49.040228,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,AV DU FIEF,95310,25 avenue du Fief Parc d activités des Béthunes CS99111 SAINT-OUEN L'AUMONE,49.043406,2.145693,API BAN - Adresse SIRENE,commune
067.00536,SENERVAL,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),77941500,kg/an,51925335500027,67100,STRASBOURG,BAS-RHIN,GRAND-EST,998925,2411772,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,3 RTE DU ROHRSCHOLLEN,67100,3 Route du Rohrschollen,48.51842,7.788837,API BAN,0.97
221.00014,EDF Archipel Guadeloupe,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,77864800,kg/an,NA,97110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2386006963,-61.5357180881,Base Code Postaux,code postal corrigé
221.00014,EDF Archipel Guadeloupe,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),77864800,kg/an,NA,97110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2386006963,-61.5357180881,Base Code Postaux,code postal corrigé
064.00414,SUEZ,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,77185400,kg/an,62201274800704,84270,VEDENE,VAUCLUSE,PROVENCE-ALPES-COTE-D'AZUR,805153.37,1888741.11,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,649 AV VIDIER,84270,649 avenue Vidier,43.9725,4.892853,API BAN,0.38
070.00554,CIDEME MAUBEUGE,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),77175500,kg/an,25590265200049,59600,MAUBEUGE,NORD,HAUTS-DE-FRANCE,3.99394,50.2768,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,LES PRES DU SAUSSOIR,59600,ZI des terres du pont rouge,50.299063,3.978265,API BAN - Adresse SIRENE,commune
104.00059,CARRIERES ET CHAUX BALTHAZARD ET COTTE,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,76819300,kg/an,33127830900033,38210,POLIENAS,ISERE,AUVERGNE-RHONE-ALPES,846300,2033400,2352Z,Fabrication de chaux et plâtre,3.(c).(iii),de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour,,38210,Le Puits,45.256053,5.476448,API BAN,0.43
104.00059,CARRIERES ET CHAUX BALTHAZARD ET COTTE,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),76819300,kg/an,33127830900033,38210,POLIENAS,ISERE,AUVERGNE-RHONE-ALPES,846300,2033400,2352Z,Fabrication de chaux et plâtre,3.(c).(iii),de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour,,38210,Le Puits,45.256053,5.476448,API BAN,0.43
058.02180,OREADE,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,76138600,kg/an,80380679300011,76170,SAINT-JEAN-DE-FOLLEVILLE,SEINE-MARITIME,NORMANDIE,0.5833,49.55,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,CENTRE DE VALORISATION,76170,ZAC Port Jérôme 2,49.503418,0.536946,API BAN,0.5
070.03941,BIOGIE,2019,Air,Dioxyde de carbone (CO2) d'origine biomasse,74913600,kg/an,81765884200023,59640,DUNKERQUE,NORD,HAUTS-DE-FRANCE,2.317107,51.003419,3900Z,Dépollution et autres services de gestion des déchets,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,RUE ARMAND CARREL,59640,Rue A.Carrel,51.007174,2.332188,API BAN,0.59
058.03187,Tereos Starch & Sweeteners LBN,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,74698500,kg/an,48089140700029,76170,LILLEBONNE,SEINE-MARITIME,NORMANDIE,468000,2501000,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes",LES HERBAGES,76170,Les Herbages - BP 80059,49.489133,0.525216,API BAN,0.54
221.00016,Energies Antilles,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,74310600,kg/an,41427715200032,97122,Baie-Mahault,GUADELOUPE,GUADELOUPE,16.227119,61.550002,3511Z,Production d'électricité,NA,NA,90 ESP DU GENERAL DE GAULLE,92400,ZI de JARRY Pointe sud de Jarry Face WTC,16.251171116,-61.5929355877,Base Code Postaux,commune
221.00016,Energies Antilles,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),74310600,kg/an,41427715200032,97122,Baie-Mahault,GUADELOUPE,GUADELOUPE,16.227119,61.550002,3511Z,Production d'électricité,NA,NA,90 ESP DU GENERAL DE GAULLE,92400,ZI de JARRY Pointe sud de Jarry Face WTC,16.251171116,-61.5929355877,Base Code Postaux,commune
064.00297,VALOMED,2019,Air,Dioxyde de carbone (CO2) d'origine biomasse,74256600,kg/an,48770970100022,06600,ANTIBES,ALPES-MARITIMES,PROVENCE-ALPES-COTE-D'AZUR,986540,1853745,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,RTE DE GRASSE,06600,Unité de Valorisation Énergétique  CS 50063,43.584851,7.120816,API BAN,0.29
068.02238,VOA - VERRERIE D'ALBI,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,74195400,kg/an,32135451600031,81011,ALBI,TARN,OCCITANIE,587380.17,1881606.33,2313Z,Fabrication de verre creux,3.(e),"Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour",RUE FRANCOIS ARAGO,81000,Rue François Arago ZI albi st juery,43.929451,2.197885,API BAN,0.65
068.02238,VOA - VERRERIE D'ALBI,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),74195400,kg/an,32135451600031,81011,ALBI,TARN,OCCITANIE,587380.17,1881606.33,2313Z,Fabrication de verre creux,3.(e),"Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour",RUE FRANCOIS ARAGO,81000,Rue François Arago ZI albi st juery,43.929451,2.197885,API BAN,0.65
061.02957,COMPAGNIE DE CHAUFFAGE,2019,Air,Dioxyde de carbone (CO2) d'origine biomasse,73569600,kg/an,06050229100028,38100,GRENOBLE,ISERE,AUVERGNE-RHONE-ALPES,5.713834,4517312315,3530Z,Production et distribution de vapeur et d'air conditionné,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,25 AV DE CONSTANTINE,38100,"42, chemin de la Poterne,",45.17312,5.751365,API BAN,0.94
061.03223,Grenoble-Alpes Metropole,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,73011400,kg/an,20004071500019,38700,LA TRONCHE,ISERE,AUVERGNE-RHONE-ALPES,5.758851,45.197945,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,3 RUE MALAKOFF,38000,Chemin de la Tuilerie,45.250435,5.771342,API BAN,0.49
104.00392,SITOM NORD ISERE,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,72989600,kg/an,25380273000015,38314,BOURGOIN-JALLIEU,ISERE,AUVERGNE-RHONE-ALPES,5.257307,45.597198,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,3 RUE DU PONT ROUGE,38300,Rue des frères Lumière,45.596265,5.259823,API BAN,0.78
052.08602,GARNICA,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),72934900,kg/an,50158335500018,47250,SAMAZAN,LOT-ET-GARONNE,NOUVELLE-AQUITAINE,0.130642,44.423762,1621Z,Fabrication de placage et de panneaux de bois,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",19 IMP GALILEE,47250,19 Impasse Galilée Parc d activités de Marmande Sud,44.424907,0.131438,API BAN - Adresse SIRENE,commune
061.04358,SAVOIE DECHETS,2019,Air,Dioxyde de carbone (CO2) d'origine biomasse,72832300,kg/an,20002336400033,73024,CHAMBERY,SAVOIE,AUVERGNE-RHONE-ALPES,5.895887,45.590074,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,336 RUE DE CHANTABORD,73000,336 rue de Chantabord - CS22425,45.591965,5.894511,API BAN,0.46
065.03322,SARP INDUSTRIES,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,72764000,kg/an,30377298200029,78520,LIMAY,YVELINES,ILE-DE-FRANCE,1.750517,49.973725,3822Z,Traitement et élimination des déchets dangereux,5.(a),Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour,427 RTE DU HAZAY,78520,451 Route du Hazay,48.975211,1.750867,API BAN,0.96
065.03322,SARP INDUSTRIES,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),72764000,kg/an,30377298200029,78520,LIMAY,YVELINES,ILE-DE-FRANCE,1.750517,49.973725,3822Z,Traitement et élimination des déchets dangereux,5.(a),Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour,427 RTE DU HAZAY,78520,451 Route du Hazay,48.975211,1.750867,API BAN,0.96
061.02923,COMPAGNIE DE CHAUFFAGE,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),72644800,kg/an,06050229100028,38320,EYBENS,ISERE,AUVERGNE-RHONE-ALPES,5.735922,45.152862,3530Z,Production et distribution de vapeur et d'air conditionné,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,25 AV DE CONSTANTINE,38100,"8, rue Lecorbusier",45.153299,5.735857,API BAN,0.8
059.02685,INOVYN France,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,72614600,kg/an,62578013500038,39500,TAVAUX,JURA,BOURGOGNE-FRANCHE-COMTE,833453,2233172,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)",2 AV DE LA REPUBLIQUE,39500,"2, avenue de la République  CS 10001",47.038515,5.412655,API BAN,0.71
059.02685,INOVYN France,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),72614600,kg/an,62578013500038,39500,TAVAUX,JURA,BOURGOGNE-FRANCHE-COMTE,833453,2233172,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)",2 AV DE LA REPUBLIQUE,39500,"2, avenue de la République  CS 10001",47.038515,5.412655,API BAN,0.71
065.02951,Généris,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),72463700,kg/an,41030348100189,77000,VAUX-LE-PENIL,SEINE-ET-MARNE,ILE-DE-FRANCE,2.689805,48.541401,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,RTE DE NANGIS,77000,Rue du Tertre de Chérisy,48.541015,2.688752,API BAN,0.95
067.02209,SIVOM DE L'AGGLOMERATION MULHOUSIENNE,2019,Air,Dioxyde de carbone (CO2) d'origine biomasse,72399200,kg/an,24680025400103,68390,SAUSHEIM,HAUT-RHIN,GRAND-EST,976700,2321699,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,25 AV DU PRESIDENT KENNEDY,68200,"1, route de Chalampe",47.774433,7.402372,API BAN,0.95
061.03731,RHODIA membre du groupe SOLVAY,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,71876800,kg/an,62203708300194,69192,SAINT-FONS,RHONE,AUVERGNE-RHONE-ALPES,795420.07,208179.98,2014Z,Fabrication d'autres produits chimiques organiques de base,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,RUE PROSPER MONNET,69190,rue Prosper Monnet,45.7011050588,4.85046367008,Base Code Postaux,code postal approché
061.03731,RHODIA membre du groupe SOLVAY,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),71876800,kg/an,62203708300194,69192,SAINT-FONS,RHONE,AUVERGNE-RHONE-ALPES,795420.07,208179.98,2014Z,Fabrication d'autres produits chimiques organiques de base,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,RUE PROSPER MONNET,69190,rue Prosper Monnet,45.7011050588,4.85046367008,Base Code Postaux,code postal approché
070.00750,RECYTECH,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),71765200,kg/an,38256805300021,62740,FOUQUIERES-LES-LENS,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.891121,50.434015,2443Z,"Métallurgie du plomb, du zinc ou de l'étain",5.(a),Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour,43 RUE DE NOYELLES,62740,43 route de Noyelles,50.434675,2.888822,API BAN,0.7
070.00750,RECYTECH,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,71765200,kg/an,38256805300021,62740,FOUQUIERES-LES-LENS,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.891121,50.434015,2443Z,"Métallurgie du plomb, du zinc ou de l'étain",5.(a),Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour,43 RUE DE NOYELLES,62740,43 route de Noyelles,50.434675,2.888822,API BAN,0.7
056.01686,VERNEA,2019,Air,Dioxyde de carbone (CO2) d'origine biomasse,71456600,kg/an,48911824000030,63000,CLERMONT-FERRAND,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,3.158741,45.765697,3821Z,Traitement et élimination des déchets non dangereux,5.(b),Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,1 CHE DU DOMAINE DE BEAULIEU,63000,1 CHEMIN DES DOMAINES DE BEAULIEU,45.76805,3.107863,API BAN,0.34
062.02229,Frédéric NUSSE,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),70842500,kg/an,40296529700011,88480,ETIVAL-CLAIREFONTAINE,VOSGES,GRAND-EST,935400,2383600,1712Z,Fabrication de papier et de carton,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",19 RUE DE L'ABBAYE,88480,19 rue de l Abbaye,48.365087,6.874231,API BAN,0.95
062.02229,Frédéric NUSSE,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,70842500,kg/an,40296529700011,88480,ETIVAL-CLAIREFONTAINE,VOSGES,GRAND-EST,935400,2383600,1712Z,Fabrication de papier et de carton,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",19 RUE DE L'ABBAYE,88480,19 rue de l Abbaye,48.365087,6.874231,API BAN,0.95
070.01214,RESONOR,2019,Air,Dioxyde de carbone (CO2) d'origine non biomasse,70813700,kg/an,32889832500043,59000,LILLE,NORD,HAUTS-DE-FRANCE,3.089755,50.621429,3530Z,Production et distribution de vapeur et d'air conditionné,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,37 AV MAL DE LATTRE DE TASSIGNY,59350,Rue du Pont de Tournai,50.613765,3.046031,API BAN,0.3
070.01214,RESONOR,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),70813700,kg/an,32889832500043,59000,LILLE,NORD,HAUTS-DE-FRANCE,3.089755,50.621429,3530Z,Production et distribution de vapeur et d'air conditionné,1.(c),Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,37 AV MAL DE LATTRE DE TASSIGNY,59350,Rue du Pont de Tournai,50.613765,3.046031,API BAN,0.3
057.01498,CRISTAL-UNION,2019,Air,Dioxyde de carbone (CO2) total (d'origine biomasse et non biomasse),70624300,kg/an,42134336900110,51500,SILLERY,MARNE,GRAND-EST,732458.6,2467245.62,1081Z,Fabrication de sucre,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),RTE DE CHALONS,51500,Route de châlons,49.195044,4.140972,API BAN,0.63
